user_age,user_gender,like_to_click_ratio,bookmark_to_click_ratio,watch_time_last_7d,series_content_type,series_rating,days_since_last_update,series_wt_7d,series_wt_24h,series_like_ratio,series_like_ratio_7d,series_book_ratio,series_book_ratio_7d,series_share_ratio,series_share_ratio_7d,series_comment_ratio,series_comment_ratio_7d,log_series_clicks,log_series_clicks_7d,match_genre_wt_score,match_tag_click_7d_score,is_language_match,is_age_appropriate,label
TEEN,UNKNOWN,0.0,0.0,27.0,COMIC,0.0,-11,103676.0,0.0,0.004424778761061947,0.007352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,2.3560258571931225,2.1367205671564067,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,27.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.25,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,27.0,VIDEO,0.0,-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3010299956639812,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,27.0,VIDEO,0.0,-13,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6989700043360189,0.47712125471966244,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,27.0,VIDEO,0.0,-13,3.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,-0.16666666666666666,0.5,0.8450980400142568,0.47712125471966244,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,27.0,COMIC,0.0,-13,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304489213782739,0.47712125471966244,0.5,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,27.0,COMIC,0.0,-14,8.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.06451612903225806,0.0,1.505149978319906,0.7781512503836436,0.0,0.0,0,1,0
TEEN,MALE,0.0,0.0,127.0,COMIC,0.0,-11,103676.0,0.0,0.004424778761061947,0.007352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,2.3560258571931225,2.1367205671564067,0.10539358600583092,0.1724137931034483,0,1,1
TEEN,UNKNOWN,0.0,0.0,168556.0,VIDEO,0.0,-13,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304489213782739,0.6989700043360189,0.4306784660766962,0.175,1,1,1
TEEN,UNKNOWN,0.0,0.0,27.0,VIDEO,0.0,-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,27.0,COMIC,0.0,-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304489213782739,0.0,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,27.0,VIDEO,0.0,-12,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8450980400142568,0.3010299956639812,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,27.0,VIDEO,0.0,-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,1.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,27.0,VIDEO,0.0,-13,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304489213782739,0.6989700043360189,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,27.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,27.0,VIDEO,0.0,-13,1.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,1.2787536009528289,0.47712125471966244,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,27.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,27.0,VIDEO,0.0,-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.0,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,27.0,VIDEO,0.0,-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.3010299956639812,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,27.0,VIDEO,0.0,-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8450980400142568,0.0,0.0,1.0,0,1,0
TEEN,MALE,0.0,0.0,127.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304489213782739,0.0,0.005685131195335277,0.4482758620689655,0,1,0
TEEN,MALE,0.0,0.0,165.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.012024048096192385,0.12903225806451613,0,1,0
TEEN,MALE,0.0,0.0,165.0,COMIC,0.0,-13,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304489213782739,0.47712125471966244,0.23246492985971945,0.0,0,1,0
TEEN,MALE,0.0,0.0,165.0,COMIC,0.0,-14,8.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.06451612903225806,0.0,1.505149978319906,0.7781512503836436,0.10521042084168337,0.03225806451612903,0,1,0
TEEN,MALE,0.0,0.0,165.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304489213782739,0.0,0.0,0.3387096774193548,0,1,0
TEEN,MALE,0.0,0.0,165.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23246492985971945,0.0,0,1,0
TEEN,MALE,0.0,0.0,165.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20741482965931865,0.3870967741935484,0,1,0
TEEN,UNKNOWN,0.0,0.0,168556.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304489213782739,0.0,0.032448377581120944,0.19999999999999998,1,1,0
TEEN,UNKNOWN,0.0,0.0,0.0,VIDEO,0.0,-13,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.6020599913279624,0.3010299956639812,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,0.0,COMIC,0.0,-11,103676.0,0.0,0.004424778761061947,0.007352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,2.3560258571931225,2.1367205671564067,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,0.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,0.0,VIDEO,0.0,-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3010299956639812,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,0.0,VIDEO,0.0,-13,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6989700043360189,0.47712125471966244,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,0.0,VIDEO,0.0,-13,3.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,-0.16666666666666666,0.5,0.8450980400142568,0.47712125471966244,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,0.0,COMIC,0.0,-13,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304489213782739,0.47712125471966244,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,0.0,COMIC,0.0,-14,8.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.06451612903225806,0.0,1.505149978319906,0.7781512503836436,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,0.0,COMIC,0.0,-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304489213782739,0.0,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,0.0,VIDEO,0.0,-12,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8450980400142568,0.3010299956639812,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,0.0,VIDEO,0.0,-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,0.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304489213782739,0.0,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,0.0,VIDEO,0.0,-13,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304489213782739,0.6989700043360189,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,0.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,0.0,VIDEO,0.0,-13,1.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,1.2787536009528289,0.47712125471966244,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,0.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,0.0,VIDEO,0.0,-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.0,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,0.0,COMIC,0.0,-14,68.0,0.0,0.07692307692307693,0.0,0.038461538461538464,0.0,0.07692307692307693,0.0,-0.038461538461538464,-0.1111111111111111,1.724275869600789,1.2787536009528289,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,0.0,VIDEO,0.0,-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.3010299956639812,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,0.0,VIDEO,0.0,-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8450980400142568,0.0,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,1038.0,VIDEO,0.0,-13,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.6020599913279624,0.3010299956639812,0.032722513089005235,0.09090909090909091,1,1,0
TEEN,UNKNOWN,0.0,0.0,1038.0,COMIC,0.0,-11,103676.0,0.0,0.004424778761061947,0.007352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,2.3560258571931225,2.1367205671564067,0.029232111692844676,0.18181818181818182,1,1,0
TEEN,UNKNOWN,0.0,0.0,1038.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.008726003490401396,0.0,1,1,0
TEEN,UNKNOWN,0.0,0.0,1038.0,VIDEO,0.0,-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3010299956639812,0.032722513089005235,0.4545454545454546,1,1,0
TEEN,UNKNOWN,0.0,0.0,1038.0,VIDEO,0.0,-13,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6989700043360189,0.47712125471966244,0.05366492146596859,0.6363636363636364,1,1,0
TEEN,UNKNOWN,0.0,0.0,1038.0,VIDEO,0.0,-13,3.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,-0.16666666666666666,0.5,0.8450980400142568,0.47712125471966244,0.0,0.09090909090909091,1,1,0
TEEN,UNKNOWN,0.0,0.0,1038.0,COMIC,0.0,-13,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304489213782739,0.47712125471966244,0.02006980802792321,0.0,1,1,0
TEEN,UNKNOWN,0.0,0.0,1038.0,COMIC,0.0,-14,8.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.06451612903225806,0.0,1.505149978319906,0.7781512503836436,0.0606457242582897,0.09090909090909091,1,1,0
TEEN,UNKNOWN,0.0,0.0,1038.0,VIDEO,0.0,-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.012216404886561954,0.0,1,1,0
TEEN,UNKNOWN,0.0,0.0,1038.0,COMIC,0.0,-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304489213782739,0.0,0.0,0.0,1,1,0
TEEN,UNKNOWN,0.0,0.0,1038.0,VIDEO,0.0,-12,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8450980400142568,0.3010299956639812,0.0,0.0,1,1,0
TEEN,UNKNOWN,0.0,0.0,1038.0,VIDEO,0.0,-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.032722513089005235,0.5454545454545454,1,1,0
TEEN,UNKNOWN,0.0,0.0,1038.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304489213782739,0.0,0.0013089005235602095,0.8181818181818182,1,1,0
TEEN,UNKNOWN,0.0,0.0,1038.0,VIDEO,0.0,-13,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304489213782739,0.6989700043360189,0.022251308900523563,0.0,1,1,0
TEEN,UNKNOWN,0.0,0.0,1038.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008726003490401396,0.0,1,1,0
TEEN,UNKNOWN,0.0,0.0,1038.0,VIDEO,0.0,-13,1.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,1.2787536009528289,0.47712125471966244,0.0,0.0,1,1,0
TEEN,UNKNOWN,0.0,0.0,1038.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01832460732984293,0.0,1,1,0
TEEN,UNKNOWN,0.0,0.0,1038.0,VIDEO,0.0,-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.0,0.04493891797556719,0.36363636363636365,1,1,0
TEEN,UNKNOWN,0.0,0.0,1038.0,COMIC,0.0,-14,68.0,0.0,0.07692307692307693,0.0,0.038461538461538464,0.0,0.07692307692307693,0.0,-0.038461538461538464,-0.1111111111111111,1.724275869600789,1.2787536009528289,0.9127399650959861,0.36363636363636365,1,1,0
TEEN,UNKNOWN,0.0,0.0,1038.0,VIDEO,0.0,-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.3010299956639812,0.03315881326352531,0.36363636363636365,1,1,0
TEEN,UNKNOWN,0.0,0.0,1038.0,VIDEO,0.0,-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8450980400142568,0.0,0.05017452006980803,0.8181818181818182,1,1,0
TEEN,FEMALE,0.0,0.0,0.0,VIDEO,0.0,-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.0,0.08823529411764705,0.0,0,1,0
TEEN,FEMALE,0.0,0.0,0.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08823529411764705,0.0,0,1,0
TEEN,FEMALE,0.0,0.0,0.0,COMIC,0.0,-14,8.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.06451612903225806,0.0,1.505149978319906,0.7781512503836436,0.08823529411764705,0.0,0,1,0
TEEN,FEMALE,0.0,0.0,0.0,VIDEO,0.0,-13,3.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,-0.16666666666666666,0.5,0.8450980400142568,0.47712125471966244,0.0,0.0,0,1,0
TEEN,FEMALE,0.0,0.0,0.0,COMIC,0.0,-11,103676.0,0.0,0.004424778761061947,0.007352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,2.3560258571931225,2.1367205671564067,0.14705882352941177,0.0,0,1,0
TEEN,FEMALE,0.0,0.0,0.0,VIDEO,0.0,-13,1.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,1.2787536009528289,0.47712125471966244,0.0,0.0,0,1,0
TEEN,FEMALE,0.0,0.0,0.0,VIDEO,0.0,-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.029411764705882353,0.0,0,1,0
TEEN,FEMALE,0.0,0.0,0.0,VIDEO,0.0,-12,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8450980400142568,0.3010299956639812,0.0,0.0,0,1,0
TEEN,FEMALE,0.0,0.0,0.0,COMIC,0.0,-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304489213782739,0.0,0.0,0.0,0,1,0
TEEN,FEMALE,0.0,0.0,0.0,VIDEO,0.0,-13,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304489213782739,0.6989700043360189,0.08823529411764705,0.0,0,1,0
TEEN,FEMALE,0.0,0.0,0.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.08823529411764705,0.0,0,1,0
TEEN,FEMALE,0.0,0.0,0.0,VIDEO,0.0,-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.11764705882352941,0.0,0,1,0
TEEN,FEMALE,0.0,0.0,0.0,VIDEO,0.0,-13,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.6020599913279624,0.3010299956639812,0.058823529411764705,0.0,0,1,0
TEEN,FEMALE,0.0,0.0,0.0,VIDEO,0.0,-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.3010299956639812,0.14705882352941177,0.0,0,1,0
TEEN,FEMALE,0.0,0.0,0.0,VIDEO,0.0,-13,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6989700043360189,0.47712125471966244,0.08823529411764705,0.0,0,1,0
TEEN,FEMALE,0.0,0.0,0.0,VIDEO,0.0,-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3010299956639812,0.058823529411764705,0.0,0,1,0
TEEN,FEMALE,0.0,0.0,0.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0,1,0
TEEN,MALE,0.0,0.0,0.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.08,0,1,0
TEEN,MALE,0.0,0.0,0.0,COMIC,0.0,-14,8.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.06451612903225806,0.0,1.505149978319906,0.7781512503836436,0.425531914893617,0.24,0,1,0
TEEN,MALE,0.0,0.0,0.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304489213782739,0.0,0.0,0.28,0,1,0
TEEN,MALE,0.0,0.0,0.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
TEEN,MALE,0.0,0.0,0.0,COMIC,0.0,-14,68.0,0.0,0.07692307692307693,0.0,0.038461538461538464,0.0,0.07692307692307693,0.0,-0.038461538461538464,-0.1111111111111111,1.724275869600789,1.2787536009528289,0.0,0.12,0,1,0
TEEN,UNKNOWN,0.0,0.0,27.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304489213782739,0.0,0.0,1.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,27.0,COMIC,0.0,-14,68.0,0.0,0.07692307692307693,0.0,0.038461538461538464,0.0,0.07692307692307693,0.0,-0.038461538461538464,-0.1111111111111111,1.724275869600789,1.2787536009528289,0.5,0.0,0,1,0
TEEN,MALE,0.0,0.0,34.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304489213782739,0.0,0.0,0.2140468227424749,0,1,0
TEEN,MALE,0.0,0.0,34.0,COMIC,0.0,-14,68.0,0.0,0.07692307692307693,0.0,0.038461538461538464,0.0,0.07692307692307693,0.0,-0.038461538461538464,-0.1111111111111111,1.724275869600789,1.2787536009528289,0.5294117647058824,0.0033444816053511705,0,1,0
TEEN,UNKNOWN,0.0,0.0,168556.0,VIDEO,0.0,-17,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919435,0.47712125471966244,0.14959966287399917,0.175,1,1,0
TEEN,MALE,0.0,0.0,34.0,VIDEO,0.0,-17,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919435,0.47712125471966244,0.1568627450980392,0.0033444816053511705,0,1,0
TEEN,UNKNOWN,0.0,0.0,27.0,VIDEO,0.0,-17,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919435,0.47712125471966244,0.25,0.0,0,1,0
TEEN,MALE,0.0,0.0,34.0,VIDEO,0.0,-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8450980400142568,0.3010299956639812,0.0392156862745098,0.22408026755852842,0,1,0
TEEN,UNKNOWN,0.0,0.0,20.0,VIDEO,0.0,-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.0,0.34183673469387754,0.008888888888888889,0,1,0
TEEN,UNKNOWN,0.0,0.0,20.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18877551020408162,0.24888888888888888,0,1,0
TEEN,UNKNOWN,0.0,0.0,20.0,COMIC,0.0,-14,8.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.06451612903225806,0.0,1.505149978319906,0.7781512503836436,0.4200680272108844,0.2711111111111111,0,1,0
TEEN,UNKNOWN,0.0,0.0,20.0,VIDEO,0.0,-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8450980400142568,0.0,0.48639455782312924,0.5155555555555555,0,1,0
TEEN,UNKNOWN,0.0,0.0,20.0,VIDEO,0.0,-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.3010299956639812,0.3333333333333333,0.26666666666666666,0,1,0
TEEN,UNKNOWN,0.0,0.0,20.0,VIDEO,0.0,-13,3.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,-0.16666666666666666,0.5,0.8450980400142568,0.47712125471966244,0.04421768707482993,0.24888888888888888,0,1,0
TEEN,UNKNOWN,0.0,0.0,20.0,VIDEO,0.0,-13,1.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,1.2787536009528289,0.47712125471966244,0.04421768707482993,0.23555555555555555,0,1,0
TEEN,UNKNOWN,0.0,0.0,20.0,VIDEO,0.0,-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.022108843537414966,0.23555555555555555,0,1,0
TEEN,UNKNOWN,0.0,0.0,20.0,VIDEO,0.0,-12,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8450980400142568,0.3010299956639812,0.0,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,20.0,VIDEO,0.0,-13,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304489213782739,0.6989700043360189,0.34183673469387754,0.23555555555555555,0,1,0
TEEN,UNKNOWN,0.0,0.0,20.0,COMIC,0.0,-13,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304489213782739,0.47712125471966244,0.12755102040816327,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,20.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.04421768707482993,0.23555555555555555,0,1,0
TEEN,UNKNOWN,0.0,0.0,20.0,VIDEO,0.0,-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.3197278911564626,0.4711111111111111,0,1,0
TEEN,UNKNOWN,0.0,0.0,20.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304489213782739,0.0,0.008503401360544218,0.2577777777777778,0,1,0
TEEN,UNKNOWN,0.0,0.0,20.0,VIDEO,0.0,-13,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.6020599913279624,0.3010299956639812,0.2755102040816326,0.23555555555555555,0,1,0
TEEN,UNKNOWN,0.0,0.0,20.0,VIDEO,0.0,-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3010299956639812,0.2755102040816326,0.008888888888888889,0,1,0
TEEN,UNKNOWN,0.0,0.0,20.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12755102040816327,0.0,0,1,0
TEEN,UNKNOWN,0.0,0.0,20.0,VIDEO,0.0,-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8450980400142568,0.3010299956639812,0.30612244897959184,0.2577777777777778,0,1,0
TEEN,UNKNOWN,0.0,0.0,168556.0,VIDEO,0.0,-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8450980400142568,0.3010299956639812,0.1748841129372103,0.25,1,1,0
TEEN,UNKNOWN,0.0,0.0,12.0,VIDEO,0.0,-13,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.6020599913279624,0.3010299956639812,0.0,0.0,1,1,0
TEEN,UNKNOWN,0.0,0.0,12.0,COMIC,0.0,-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.0,1,1,0
TEEN,UNKNOWN,0.0,0.0,12.0,VIDEO,0.0,-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3010299956639812,0.0,0.0,1,1,0
TEEN,UNKNOWN,0.0,0.0,12.0,COMIC,0.0,-13,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304489213782739,0.47712125471966244,0.0,0.0,1,1,0
